id;codigo;denominacion;planificacion;tipo;region_codigo;region_nombre;comunas;comunas_codigos;clasificacion;estado;fechaInicioVigencia;fechaPublicacion;urlPublicacion;modificacionLimiteUrbano;evaluacionAmbientalEstrategica;fechaInicioEae;fechaTerminoEae;consultaIndigena;numeroDocumento;fechaInicioElaboracion;modificacionIntegral;instrumento_origen_id;es_modificacion;codigos_modificaciones;urls_documentos;tipos_documentos;nombres_documentos;fuente;createdAt;updatedAt
1973;1300690;"APRUEBA MODIFICACIÓN AL PLAN REGULADOR COMUNAL DE LO BARNECHEA ""MPRC-LB-21""";Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2015-07-14;;;;;;;;3979;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/690/4.3979b15c1.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/690/4.3979b15c2.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/690/4.3979b15d.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/690/4.3979b15m.13115.pdf;Publicación D. O. con Ordenanza | Publicación D. O. con Ordenanza | Decreto | Memoria;Publicación D.O. con Ordenanza - A | Publicación D.O. con Ordenanza - B | Decreto N°3979 | Memoria Explicativa Decreto N°3979;Planilla;2025-08-01T17:59:02.419-04:00;2025-08-01T17:59:02.419-04:00
1974;1300691;"APRUEBA MODIFICACIÓN AL PLAN REGULADOR COMUNAL DE LO BARNECHEA ""MPRC-LB-24""";Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2015-07-14;;;;;;;;3980;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/691/4.3980b15c.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/691/4.3980b15d.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/691/4.3980b15m.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/691/4.3980b15p.13115.pdf;Publicación D. O. con Ordenanza | Decreto | Memoria | Plano;Publicación D.O. con Ordenanza | Decreto N°3980 | Memoria Explicativa Decreto N°3980 | Plano Decreto N°3980 - Lámina Zonificación;Planilla;2025-08-01T17:59:02.539-04:00;2025-08-01T17:59:02.539-04:00
1975;1300692;Deroga Art 34 y 35 Ordenanza Local;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2009-10-14;;;;;;;;3985;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/692/4.3985b09b.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/692/4.3985b09d.13115.pdf;Publicación D. O. | Decreto;Publicación D.O | Decreto N°3985;Planilla;2025-08-01T17:59:02.626-04:00;2025-08-01T17:59:02.626-04:00
1847;1300556;APRUEBA CLASIFICACIÓN CALLE CUATRO VIENTOS;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2015-05-09;;;;;;;;2597;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/556/4.2597b15b.13115.pdf;Publicación D. O.;Publicación D.O.;Planilla;2025-08-01T17:58:52.794-04:00;2025-08-01T17:58:52.794-04:00
1728;1300427;Modifica vialidades;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2004-11-25;;;;;;;;1546;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/427/4.1546b04c.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/427/4.1546b04p.13115.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O y Ordenanza | Plano Lámina Zonificación;Planilla;2025-08-01T17:58:43.623-04:00;2025-08-01T17:58:43.624-04:00
1735;1300434;Área verde complementaria Banco Sudamericano;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2011-03-26;;;;;;;;1583;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/434/4.1583b11c.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/434/4.1583b11d.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/434/4.1583b11m.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/434/4.1583b11p.13115.pdf;Publicación D. O. con Ordenanza | Decreto | Memoria | Plano;Publicación D.O y Ordenanza | Decreto N°1583 | Memoria Explicativa Decreto N°1583 | Plano Decreto N°1583 - Lámina Zonificación;Planilla;2025-08-01T17:58:44.229-04:00;2025-08-01T17:58:44.229-04:00
1994;1300712;Rectifica_Publicación_DO_Dec_4397;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2009-12-24;;;;;;;;4397;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/712/4.4397b09b.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/712/4.4397b09d.13115.pdf;Publicación D. O. | Decreto;Publicación D.O | Decreto N°4397;Planilla;2025-08-01T17:59:04.181-04:00;2025-08-01T17:59:04.181-04:00
1739;1300438;Modif_Vialidad_y_normativa_urbana;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2016-05-13;;;;;;;;1614;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/438/4.1614b16c.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/438/4.1614b16d.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/438/4.1614b16m.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/438/4.1614b16p1.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/438/4.1614b16p2.13115.pdf;Publicación D. O. con Ordenanza | Decreto | Memoria | Plano | Plano;Publicación D.O. con Ordenanza | Decreto N°1614 | Memoria Explicativa Decreto N°1614 | Plano Decreto N°1614 - Lámina Zonificación A | Plano Decreto N°1614 - Lámina Zonificación B;Planilla;2025-08-01T17:58:44.522-04:00;2025-08-01T17:58:44.522-04:00
1613;1300309;Zona J_Camino Los Trapenses;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2006-05-25;;;;;;;;1021;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/309/4.1021b06c.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/309/4.1021b06p.13115.jpg;Publicación D. O. con Ordenanza | Plano;Publicación D.O Y Ordenanza | Plano Decreto N°1021;Planilla;2025-08-01T17:58:34.982-04:00;2025-08-01T17:58:34.982-04:00
2254;1300985;PS_Via T350 Camino Turistico;Comunal;PS;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2012-12-13;;;;;;;;6440;;False;1682;True;;https://instrumentosdeplanificacion.minvu.cl/files/maps/985/5.6440b12b.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/985/5.6440b12p.13115.pdf;Publicación D. O. | Plano;Publicación D.O | Plano decreto N°6440;Planilla;2025-08-01T17:59:22.568-04:00;2025-08-01T17:59:22.568-04:00
1744;1300443;Modifica vialidades;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2004-12-18;;;;;;;;1651;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/443/4.1651b04c.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/443/4.1651b04d.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/443/4.1651b04p.13115.jpg;Publicación D. O. con Ordenanza | Decreto | Plano;Publicación D.O y Ordenanza | Decreto N°1651 | Plano Decreto N°1651 - Lámina Zonificación;Planilla;2025-08-01T17:58:44.918-04:00;2025-08-01T17:58:44.918-04:00
2135;1300856;MODIFICA PLAN REGULADOR COMUNAL;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2013-02-22;;;;;;;;821-13;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/856/4.821-13b13c.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/856/4.821-13b13p1.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/856/4.821-13b13p2.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/856/4.821-13b13p3.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/856/4.821-13b13p4.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/856/4.821-13b13p5.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/856/4.821-13b13p6.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/856/4.821-13b13p7.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/856/4.821-13b13p8.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/856/4.821-13b13p9.13115.pdf;Publicación D. O. con Ordenanza | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano;Publicación D.O y Ordenanza | Plano Decreto 821-13 | Plano Decreto 821-13 | Plano Decreto 821-13 | Plano Decreto 821-13 | Plano Decreto 821-13 | Plano Decreto 821-13 | Plano Decreto 821-13 | Plano Decreto 821-13 | Plano Decreto 821-13;Planilla;2025-08-01T17:59:13.979-04:00;2025-08-01T17:59:13.979-04:00
1625;1300321;Modifi. Estacionamientos_Art_19 Ord_Local;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2006-06-15;;;;;;;;1082;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/321/4.1082b06b.13115.pdf;Publicación D. O.;Publicación D.O;Planilla;2025-08-01T17:58:35.866-04:00;2025-08-01T17:58:35.866-04:00
2145;1300868;Subzona J1;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2013-03-06;;;;;;;;912;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/868/4.912b13c.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/868/4.912b13d.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/868/4.912b13m.13115.pdf;Publicación D. O. con Ordenanza | Decreto | Memoria;Publicación D.O y Ordenanza | Decreto N°912 | Memoria Explicativa Decreto N°912;Planilla;2025-08-01T17:59:14.717-04:00;2025-08-01T17:59:14.717-04:00
1890;1300606;Modif_Zona_A_y_vialidad;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2013-01-26;;;;;;;;314;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/606/4.314b13c.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/606/4.314b13d.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/606/4.314b13m.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/606/4.314b13p.13115.pdf;Publicación D. O. con Ordenanza | Decreto | Memoria | Plano;Publicación D.O y Ordenanza | Decreto N°314 | Memoria Decreto N°314-13 | Plano Decreto N°314-13;Planilla;2025-08-01T17:58:55.966-04:00;2025-08-01T17:58:55.966-04:00
1763;1300462;ASIGNA NUEVAS NORMAS URBANÍSTICAS A TERRENOS CUYAS DECLARATORIAS DE UTILIDAD PÚBLICA CADUCARON;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2013-04-25;;;;;;;;1793;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/462/4.1793b13b.13115.pdf;Publicación D. O.;Publicación D.O.;Planilla;2025-08-01T17:58:46.069-04:00;2025-08-01T17:58:46.069-04:00
1643;1300339;Propaganda y Publicidad;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2011-03-05;;;;;;;;1139;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/339/4.1139b11c.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/339/4.1139b11d.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/339/4.1139b11m.13115.pdf;Publicación D. O. con Ordenanza | Decreto | Memoria;Publicación D.O y Ordenanza | Decreto N°1139 | Memoria Explicativa Decreto N°1139;Planilla;2025-08-01T17:58:36.968-04:00;2025-08-01T17:58:36.968-04:00
2162;1300885;Modif_Vialidades Uno Oriente y Uno Poniente;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2019-12-17;;;;;;;;979;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/885/4.979b19b.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/885/4.979b19d.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/885/4.979b19m.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/885/4.979b19p1.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/885/4.979b19p2.13115.pdf;Publicación D. O. | Decreto | Memoria | Plano | Plano;Publicación D.O | Decreto N°979 | Memoria Decreto N°979 | Plano Zonificación decreto N°979 | Plano Vialidad decreto N°979;Planilla;2025-08-01T17:59:15.877-04:00;2025-08-01T17:59:15.877-04:00
1652;1300348;Enmienda que subsana omision Zona J;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2005-06-21;;;;;;;;1191-05;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/348/4.1191-05b05b.13115.pdf;Publicación D. O.;Publicación D.O;Planilla;2025-08-01T17:58:37.679-04:00;2025-08-01T17:58:37.679-04:00
2165;1300888;Enmienda a la altura de la Zona O_Parque Praguer;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2005-06-02;;;;;;;;996-05;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/888/4.996-05b05b.13115.pdf;Publicación D. O.;Publicación D.O;Planilla;2025-08-01T17:59:16.077-04:00;2025-08-01T17:59:16.077-04:00
2166;1300889;Modifi_Vialidad;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2010-02-09;;;;;;;;998-10;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/889/4.998-10b10c.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/889/4.998-10b10m.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/889/4.998-10b10p1.13115.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/889/4.998-10b10p2.13115.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/889/4.998-10b10p3.13115.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/889/4.998-10b10p4.13115.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/889/4.998-10b10p5.13115.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/889/4.998-10b10p6.13115.jpg | https://instrumentosdeplanificacion.minvu.cl/files/maps/889/4.998-10b10p7.13115.jpg;Publicación D. O. con Ordenanza | Memoria | Plano | Plano | Plano | Plano | Plano | Plano | Plano;Ordenanza | Memoria Explicativa | Plano Decreto N°998 - Lámina Vialidad 1 | Plano Decreto N°998 - Lámina Vialidad 2 | Plano Decreto N°998 - Lámina Vialidad 3 | Plano Decreto N°998 - Lámina Vialidad 4 | Plano Decreto N°998 - Lámina Vialidad 5 | Plano Decreto N°998 - Lámina Vialidad 6 | Plano Decreto N°998 - Lámina Vialidad 7;Planilla;2025-08-01T17:59:16.163-04:00;2025-08-01T17:59:16.163-04:00
2045;1300765;Sector Cordillera;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2018-07-30;;;;;;;;537;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18c.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18d.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p1.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p10.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p11.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p12.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p13.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p14.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p2.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p3.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p4.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p5.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p6.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p7.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p8.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/765/4.537b18p9.13115.pdf;Publicación D. O. con Ordenanza | Decreto | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano | Plano;Publicación D.O y Ordenanza | Decreto N°537 | Plano decreto N°537 Vialidad Estructurante Farellones | Plano decreto N°537 Zonificación, sector El Colorado | Plano decreto N°537 Vialidad Estructurante, sector Valle Nevado Sur | Plano decreto N°537 sector Camino a Valle Nevado y Parque Nieve | Plano decreto N°537 sector Valle Nevado (S) | Plano decreto N°537 sector Valle Nevado Sur | Plano decreto N°537 Zonificación General | Plano decreto N°537 Vialidad Estructurante, La Parva y Sector Manantiales | Plano decreto N°537 Restricción General | Plano decreto N°537 Vialidad Estructurante El Colorado | Plano decreto N°537 Zonificación, Farellones | Plano decreto N°537 Vialidad Estructurante sector Camino a Valle Nevado y Parque Nieve | Plano decreto N°537 Zonificación, La Parva y Sector Manantiales | Plano decreto N°537 Vialidad Estructurante, sector Valle Nevado;Planilla;2025-08-01T17:59:07.628-04:00;2025-08-01T17:59:07.628-04:00
2046;1300766;ASIGNA NUEVAS NORMAS URBANISTICAS A TERRENOS QUE SEÑALA;Comunal;PRC;13;METROPOLITANA DE SANTIAGO;LO BARNECHEA;13115;Modificación;Vigente;2014-10-15;;;;;;;;5399-14;;False;1682;True;1304094;https://instrumentosdeplanificacion.minvu.cl/files/maps/766/4.5399-14b14c.13115.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/766/4.5399-14b14p.13115.pdf;Publicación D. O. con Ordenanza | Plano;Publicación D.O y Ordenanza | Plano Decreto N°5399-14;Planilla;2025-08-01T17:59:07.728-04:00;2025-08-01T17:59:07.728-04:00
339;501836;Plan Regulador Comunal de Viña del Mar;Comunal;PRC;05;05;VINA DEL MAR;05109;Instrumento de origen;Vigente;2002-12-13;;https://prc.munivina.cl/actos-y-resoluciones/;True;False;;;False;10949;;False;339;False;501838, 501837, 501842, 501845, 501843, 501847, 501846, 501848, 501849, 501851, 501852, 501853, 501854, 501855, 501856, 501857, 501858, 504089, 501820, 501839, 501840, 501841, 501844, 501850;https://instrumentosdeplanificacion.minvu.cl/files/maps/1836/4.10949b02c.05109.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1836/4.10949b02d.05109.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1836/4.10949b02p1.05109.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1836/4.10949b02p2.05109.pdf | https://instrumentosdeplanificacion.minvu.cl/files/maps/1836/4.10949b02p3.05109.pdf | https://prc.munivina.cl/;Publicación D. O. con Ordenanza | Decreto | Plano | Plano | Plano | Estudio;Publicación D.O. con Ordenanza | Decreto N°10949 | Plano Decreto N°10949 - Zonificación | Plano Decreto N°10949 - Vialidad | Plano Decreto N°10949 - Restricciones | Actualización PRC;Plataforma Web;2025-08-01T17:56:57.686-04:00;2025-10-29T18:09:21.855-03:00
2831;;interpretación_PRC_VIÑA DEL MAR_artículo 13.2_2022 (RES).pdf;Comunal;PRC;05;05;VINA DEL MAR;05109;Interpretación;Vigente;2022-10-25;;https://www.minvu.gob.cl/elementos-tecnicos/planes-reguladores-2023/region-de-valparaiso/;False;False;;;False;;;False;339;True;;;;;Plataforma Web;2025-10-27T15:59:57.863-03:00;2025-10-27T15:59:57.863-03:00
2832;;interpretación_PRC_VIÑA_ART.13.2_2022 (RES).pdf;Comunal;PRC;05;05;VINA DEL MAR;05109;Interpretación;Vigente;2022-09-30;;https://www.minvu.gob.cl/elementos-tecnicos/planes-reguladores-2023/region-de-valparaiso/;False;False;;;False;;;False;339;True;;;;;Plataforma Web;2025-10-27T16:01:42.702-03:00;2025-10-27T16:01:42.702-03:00
2833;;interpretación_PRC_VIÑA_NORMATIVA art.25_2022.pdf;Comunal;PRC;05;05;VINA DEL MAR;05109;Interpretación;Vigente;2022-03-17;;https://www.minvu.gob.cl/elementos-tecnicos/planes-reguladores-2023/region-de-valparaiso/;False;False;;;False;;;False;339;True;;;;;Plataforma Web;2025-10-27T16:03:17.066-03:00;2025-10-27T16:03:17.066-03:00
2834;;interpretación_PRC_VIÑA_NORMATIVA V4_2022.pdf;Comunal;PRC;05;05;VINA DEL MAR;05109;Interpretación;Vigente;2022-03-24;;https://www.minvu.gob.cl/elementos-tecnicos/planes-reguladores-2023/region-de-valparaiso/;False;False;;;False;;;False;339;True;;;;;Plataforma Web;2025-10-27T16:04:40.251-03:00;2025-10-27T16:04:40.251-03:00
2835;;interpretación_PRC_VIÑA_VIALIDAD_2022.pdf;Comunal;PRC;05;05;VINA DEL MAR;05109;Interpretación;Vigente;2022-03-21;;https://www.minvu.gob.cl/elementos-tecnicos/planes-reguladores-2023/region-de-valparaiso/;False;False;;;False;;;False;339;True;;;;;Plataforma Web;2025-10-27T16:06:17.429-03:00;2025-10-27T16:06:17.429-03:00
2836;;interpretación_PRC_VIÑA_ZONIFICACION V7_2022 (RES).pdf;Comunal;PRC;05;05;VINA DEL MAR;05109;Interpretación;Vigente;2022-04-04;;https://www.minvu.gob.cl/elementos-tecnicos/planes-reguladores-2023/region-de-valparaiso/;False;False;;;False;;;False;339;True;;;;;Plataforma Web;2025-10-27T16:07:31.300-03:00;2025-10-27T16:07:31.300-03:00
3110;;interpretación_PRC_VIÑA DEL MAR_NORMATIVA E5-B_2017.pdf;Comunal;PRC;05;05;VINA DEL MAR;05109;Interpretación;Vigente;2017-09-25;;https://www.minvu.gob.cl/elementos-tecnicos/planes-reguladores-2023/region-de-valparaiso/;False;False;;;False;;;False;339;True;;;;;Plataforma Web;2025-11-03T12:39:21.783-03:00;2025-11-03T12:39:21.783-03:00
3111;;interpretación_PRC_VIÑA DEL MAR_VIALIDAD L-9.1_2017.pdf;Comunal;PRC;05;05;VINA DEL MAR;05109;Interpretación;Vigente;2017-10-10;;https://www.minvu.gob.cl/elementos-tecnicos/planes-reguladores-2023/region-de-valparaiso/;False;False;;;False;;;False;339;True;;;;;Plataforma Web;2025-11-03T12:41:20.661-03:00;2025-11-03T12:41:20.661-03:00
3112;;interpretación_PRC_VIÑA DEL MAR_VIALIDAD L-13.6_2017.pdf;Comunal;PRC;05;05;VINA DEL MAR;05109;Interpretación;Vigente;2017-12-18;;https://www.minvu.gob.cl/elementos-tecnicos/planes-reguladores-2023/region-de-valparaiso/;False;False;;;False;;;False;339;True;;;;;Plataforma Web;2025-11-03T12:43:43.473-03:00;2025-11-03T12:43:43.473-03:00
